827278592	392	7.28	26	
827278912	392	7.25	27	
827279168	396	6.5	28	
827279488	395	6.0	29	
827279808	396	6.06	28	
827280064	394	6.03	27	
827280384	393	6.18	27	
827280640	390	6.61	27	
827280960	391	7.08	27	
827281280	391	6.33	27	
827281536	393	6.1	27	
827281856	394	5.96	27	
827282176	392	5.84	27	
827282432	392	6.06	28	
827282752	391	6.76	27	
827283072	392	6.24	27	
827283456	392	6.26	27	
827283776	390	6.72	28	
827284096	391	6.64	28	
827284352	390	6.97	27	
827284672	393	6.8	28	
827284992	391	6.13	27	
827285248	391	5.79	26	
827545472	-1	-1.0	-1	
827545792	628	3.23	56	
827546112	643	3.26	58	
827546368	642	3.29	57	
827546688	635	3.24	56	
827546944	618	3.39	55	
827547264	612	3.39	54	
827547648	613	3.36	54	
827547904	614	3.36	54	
827548224	612	3.34	52	
827548544	611	3.39	52	
827548864	610	3.38	53	
827549120	613	3.5	54	
827549440	614	3.29	54	
827549760	620	3.02	55	
827550016	633	2.91	56	
827550336	640	2.92	57	
827550592	624	3.06	54	
827550912	624	3.01	54	
827551232	623	3.21	54	
827551488	624	3.24	55	
827551808	641	3.2	57	
827552128	670	2.84	60	
827552384	649	2.97	57	
827552704	633	3.19	56	
827553024	641	3.24	57	
827553280	651	2.84	59	
827553664	656	2.69	59	
827553984	641	2.86	57	
827554240	634	3.02	56	
827554560	632	2.93	55	
827554880	627	2.85	55	
827555136	622	2.77	54	
827555456	622	2.79	53	
827555776	625	2.82	55	
827556032	625	2.82	55	
827556352	619	2.68	53	
827556736	629	2.69	55	
827557056	635	2.57	56	
827557184	663	2.47	61	
827557504	654	2.58	59	
827557760	651	2.58	59	
827558080	650	2.5	59	
827558400	645	2.61	58	
827558656	650	2.52	59	
827558976	638	2.43	57	
827559296	644	2.32	58	
827559552	634	2.26	56	
827559872	640	2.11	56	
827560192	640	2.03	57	
827560512	640	2.2	57	
827560768	637	2.27	57	
827561088	636	2.34	57	
827561344	633	2.3	56	
827561728	648	2.16	58	
827562048	637	2.2	56	
827562304	630	2.48	56	
827562624	634	2.36	56	
827562944	640	2.12	57	
827563200	648	2.19	59	
827563520	628	2.37	56	
827563840	633	2.38	57	
827564160	636	2.51	58	
827564480	631	2.5	57	
827564800	634	2.46	58	
827565056	630	2.61	57	
827565376	625	2.6	56	
827565696	627	2.48	56	
827565952	626	2.39	55	
827566272	627	2.24	55	
827566592	637	2.38	56	
827566848	627	2.39	55	
827567168	631	2.42	56	
827567488	624	2.64	56	
827567744	627	2.49	55	
827568064	625	2.56	55	
827568384	622	2.7	55	
827568640	626	2.75	56	
827568960	623	2.62	56	
827569280	626	2.52	55	
827569536	627	2.51	55	
827569856	625	2.46	55	
827570176	623	2.33	55	
827570432	618	1.93	53	
827570816	615	2.0	53	
827571136	612	2.03	52	
827571392	615	2.01	53	
827571712	617	2.07	53	
827572096	612	2.06	52	
827572352	613	2.29	53	
827572672	613	2.18	53	
827572992	609	2.25	52	
827573248	616	2.35	53	
827573568	616	2.31	53	
827573888	617	2.4	53	
